id,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,district
8519,180,4,3,499950,2778,Ciudad Lineal
8518,143,4,2,748000,5231,Ciudad Lineal
8517,49,1,1,118000,2408,Quintana
8515,70,2,1,290000,4143,Colina
8514,32,1,1,110000,3438,Pueblo Nuevo
8513,70,2,1,225000,3214,Concepción
8512,65,2,2,190000,2923,Pueblo Nuevo
8511,75,2,1,219000,2920,Costillares
8510,40,1,1,175000,4375,Ventas
8509,103,2,1,259000,2515,San Pascual
8508,60,2,1,195000,3250,Ventas
8507,54,1,1,275000,5093,Costillares
8505,65,2,1,250000,3846,San Pascual
8504,163,4,3,860000,5276,Costillares
8503,200,4,2,630000,3150,Pueblo Nuevo
8502,57,2,1,160000,2807,San Pascual
8501,32,1,1,125000,3906,Concepción
8500,60,1,1,153000,2550,Pueblo Nuevo
8499,130,3,2,520000,4000,Costillares
8498,87,3,1,220000,2529,Ciudad Lineal
8497,92,2,1,360000,3913,Quintana
8496,92,2,1,310000,3370,Quintana
8495,92,3,1,300000,3261,Quintana
8494,200,4,3,720000,3600,Concepción
8493,63,3,1,170000,2698,Ventas
8492,60,3,1,139900,2332,Ventas
8491,58,3,1,126000,2172,Ventas
8490,55,1,1,215000,3909,Ventas
8489,56,2,1,295000,5268,San Pascual
8487,30,1,1,135900,4530,Pueblo Nuevo
8486,30,1,1,129900,4330,Pueblo Nuevo
8485,30,1,1,134900,4497,Pueblo Nuevo
8484,45,1,1,135000,3000,Ventas
8483,54,2,1,165000,3056,San Pascual
8482,56,1,1,155000,2768,Ciudad Lineal
8481,52,1,1,173000,3327,Ciudad Lineal
8480,95,2,2,390000,4105,Ciudad Lineal
8479,400,6,5,1435000,3588,Ciudad Lineal
8478,51,2,1,105000,2059,Pueblo Nuevo
8477,60,2,1,164000,2733,Ciudad Lineal
8475,60,2,1,185000,3083,Quintana
8474,100,3,2,425000,4250,Concepción
8473,80,3,1,255000,3188,Quintana
8472,102,3,2,285000,2794,San Pascual
8471,75,2,1,230000,3067,San Pascual
8470,250,3,2,980000,3920,San Juan Bautista
8469,50,2,1,165000,3300,San Pascual
8468,90,3,2,330000,3667,Pueblo Nuevo
8467,80,3,1,186000,2325,Pueblo Nuevo
8466,47,2,1,140000,2979,Quintana
8465,60,2,1,160000,2667,Pueblo Nuevo
8464,60,3,1,180000,3000,Quintana
8463,42,1,1,285000,6786,Atalaya
8462,108,3,2,475000,4398,San Juan Bautista
8460,58,3,1,155000,2672,Concepción
8459,90,3,1,270000,3000,Quintana
8458,50,1,1,175000,3500,Pueblo Nuevo
8457,133,3,2,770000,5789,Colina
8456,64,2,1,204000,3188,Ventas
8454,70,3,1,155000,2214,Pueblo Nuevo
8453,80,3,1,180000,2250,Costillares
8452,70,2,1,175000,2500,Ventas
8451,72,3,1,175000,2431,Pueblo Nuevo
8450,69,2,1,290000,4203,Colina
8449,74,3,1,207500,2804,Costillares
8448,70,2,1,230000,3286,Pueblo Nuevo
8447,76,3,1,180000,2368,Costillares
8446,100,3,1,270000,2700,Pueblo Nuevo
8445,75,3,1,229500,3060,Quintana
8444,70,2,1,180000,2571,Quintana
8443,110,3,2,600000,5455,Costillares
8442,79,2,1,340000,4304,San Juan Bautista
8441,306,5,4,1150000,3758,Ciudad Lineal
8440,65,3,1,144000,2215,Ciudad Lineal
8439,93,2,2,340000,3656,Concepción
8438,106,3,2,310000,2925,Pueblo Nuevo
8437,54,1,1,200000,3704,Colina
8436,90,2,2,260000,2889,Pueblo Nuevo
8435,62,2,1,167000,2694,Quintana
8434,64,2,1,215000,3359,San Pascual
8433,95,3,2,160000,1684,Pueblo Nuevo
8432,79,3,1,285000,3608,Ventas
8431,74,4,1,145000,1959,Ventas
8430,148,3,3,590000,3986,Ciudad Lineal
8428,64,1,1,251000,3922,Quintana
8427,53,1,1,190000,3585,Ciudad Lineal
8426,55,1,1,265000,4818,Costillares
8425,60,2,1,165000,2750,Ciudad Lineal
8424,188,4,2,690000,3670,Costillares
8423,148,4,2,630000,4257,Ciudad Lineal
8422,80,2,1,180000,2250,Quintana
8421,90,2,1,310000,3444,Ciudad Lineal
8420,65,3,1,170000,2615,Ventas
8419,58,3,1,139000,2397,Ventas
8418,135,3,2,485000,3593,Costillares
8417,99,3,2,300000,3030,Pueblo Nuevo
8415,68,3,1,155000,2279,Pueblo Nuevo
8414,74,2,1,195000,2635,Pueblo Nuevo
8413,68,3,1,189000,2779,Pueblo Nuevo
8412,51,2,1,149000,2922,Ventas
8411,45,1,1,305000,6778,Colina
8410,122,4,2,549000,4500,Colina
8409,70,2,1,160000,2286,Pueblo Nuevo
8408,88,3,1,222500,2528,Pueblo Nuevo
8407,70,2,1,176000,2514,Quintana
8405,78,3,1,270000,3462,Pueblo Nuevo
8404,60,2,1,164000,2733,Pueblo Nuevo
8403,163,3,3,700000,4294,San Juan Bautista
8401,67,2,1,186100,2778,Concepción
8400,148,3,2,850000,5743,San Juan Bautista
8399,60,1,1,195000,3250,Ciudad Lineal
8398,68,3,1,150000,2206,Ciudad Lineal
8397,51,2,1,115000,2255,Ciudad Lineal
8396,69,3,1,213000,3087,Concepción
8395,134,4,2,490000,3657,Concepción
8394,115,3,2,320000,2783,Ciudad Lineal
8393,60,3,1,195000,3250,San Pascual
8392,130,4,2,460000,3538,San Pascual
8391,60,1,1,211000,3517,Ventas
8390,112,3,2,285000,2545,Ciudad Lineal
8389,76,3,1,205000,2697,Ventas
8388,34,1,1,115000,3382,San Pascual
8387,62,1,1,280000,4516,Colina
8386,79,3,1,175000,2215,Pueblo Nuevo
8385,79,2,2,250000,3165,Ventas
8384,100,3,1,550000,5500,San Pascual
8383,91,3,2,351000,3857,San Pascual
8382,78,1,1,230000,2949,Ventas
8380,158,3,2,595000,3766,Atalaya
8379,97,2,2,299000,3082,Ventas
8378,125,3,2,630000,5040,Ciudad Lineal
8377,94,3,2,255000,2713,San Juan Bautista
8376,158,4,3,800000,5063,Costillares
8375,60,2,1,200000,3333,San Pascual
8374,80,2,1,307000,3838,Concepción
8373,130,2,1,1000000,7692,San Juan Bautista
8372,160,4,3,580000,3625,San Juan Bautista
8371,138,4,2,300000,2174,Pueblo Nuevo
8370,175,4,3,450000,2571,Concepción
8369,112,3,1,257000,2295,Ventas
8368,200,5,4,799000,3995,Ciudad Lineal
8367,52,2,1,179000,3442,Quintana
8366,34,1,1,115000,3382,San Pascual
8365,76,3,1,205000,2697,Ventas
8364,42,2,1,115000,2738,Ciudad Lineal
8363,60,2,1,115000,1917,Ciudad Lineal
8362,75,4,1,158000,2107,Ventas
8361,62,3,1,140000,2258,Ventas
8360,55,2,2,139000,2527,Pueblo Nuevo
8359,200,3,3,780000,3900,San Juan Bautista
8358,54,1,1,300000,5556,Costillares
8357,137,4,3,560000,4088,Colina
8356,55,1,1,230000,4182,Quintana
8355,46,1,1,301700,6559,Ciudad Lineal
8354,65,2,1,175000,2692,Ciudad Lineal
8353,52,2,1,126000,2423,Ventas
8352,159,3,2,650000,4088,Atalaya
8351,60,1,1,195000,3250,Ventas
8350,66,3,1,156000,2364,Ventas
8349,108,3,2,256000,2370,Ventas
8348,77,2,1,225000,2922,Ciudad Lineal
8347,90,3,2,269000,2989,Ciudad Lineal
8346,59,2,1,126000,2136,Ventas
8345,80,3,2,235000,2938,Ventas
8344,62,2,1,260000,4194,Colina
8343,225,5,3,950000,4222,Atalaya
8342,88,2,2,358000,4068,Costillares
8341,300,5,3,1150000,3833,San Juan Bautista
8340,140,2,2,420000,3000,Costillares
8339,62,2,1,130000,2097,Ventas
8338,100,2,2,620000,6200,Costillares
8337,85,3,2,295000,3471,Pueblo Nuevo
8336,62,2,2,229560,3703,Ciudad Lineal
8335,64,2,1,166000,2594,Ciudad Lineal
8334,76,3,1,190000,2500,Ciudad Lineal
8333,64,2,1,215000,3359,San Pascual
8332,45,1,1,119000,2644,Pueblo Nuevo
8331,158,3,3,755000,4778,Atalaya
8330,54,3,1,146000,2704,Pueblo Nuevo
8329,46,1,1,179000,3891,Ciudad Lineal
8328,49,2,1,195000,3980,Ciudad Lineal
8327,96,2,2,270000,2812,Quintana
8326,75,3,1,205000,2733,Ventas
8325,100,3,2,298000,2980,Concepción
8324,90,3,2,250000,2778,Pueblo Nuevo
8323,293,5,4,1040000,3549,Ciudad Lineal
8322,140,3,3,560000,4000,Costillares
8321,95,3,2,295000,3105,Pueblo Nuevo
8320,64,1,1,251000,3922,Quintana
8319,107,3,1,255000,2383,Concepción
8318,191,6,3,575000,3010,Concepción
8317,87,3,1,310000,3563,Concepción
8316,83,3,1,179000,2157,Pueblo Nuevo
8315,64,2,1,194000,3031,Ventas
8314,90,3,1,250000,2778,San Pascual
8313,60,2,1,135000,2250,Pueblo Nuevo
8312,71,2,1,268000,3775,Concepción
8311,81,3,1,240000,2963,Ventas
8310,46,2,1,190000,4130,Quintana
8309,60,2,1,145000,2417,Ventas
8308,209,4,3,820000,3923,San Pascual
8307,90,4,2,160000,1778,Ciudad Lineal
8306,96,3,2,295000,3073,Ciudad Lineal
8305,65,2,1,175000,2692,Ciudad Lineal
8304,70,2,1,175000,2500,Ciudad Lineal
8303,107,2,1,245000,2290,Pueblo Nuevo
8302,54,3,1,145000,2685,Pueblo Nuevo
8301,107,3,2,370000,3458,Pueblo Nuevo
8300,151,3,2,650000,4305,Atalaya
8299,80,3,1,175000,2188,Ciudad Lineal
8297,98,3,2,290000,2959,Pueblo Nuevo
8296,65,2,1,139900,2152,Pueblo Nuevo
8295,53,1,1,183000,3453,Ventas
8294,134,4,2,467000,3485,Ciudad Lineal
8293,60,3,1,126000,2100,Ventas
8292,155,2,3,790000,5097,Ciudad Lineal
8291,80,2,1,178500,2231,Pueblo Nuevo
8290,72,2,1,235000,3264,San Pascual
8289,72,3,1,178000,2472,Ventas
8288,90,3,2,470000,5222,San Pascual
8287,120,4,2,540000,4500,Costillares
8286,75,2,1,329000,4387,San Juan Bautista
8285,111,4,2,335000,3018,Ventas
8284,85,2,1,199000,2341,Pueblo Nuevo
8283,80,3,1,155000,1938,Pueblo Nuevo
8282,103,3,2,400000,3883,Quintana
8281,64,3,1,123003,1922,Ventas
8280,65,3,1,154000,2369,Quintana
8279,65,2,1,175000,2692,Pueblo Nuevo
8278,52,2,1,143000,2750,Quintana
8277,107,4,2,310000,2897,Ventas
8276,40,2,1,125000,3125,Quintana
8275,110,3,1,179000,1627,Pueblo Nuevo
8274,64,2,1,197000,3078,San Pascual
8273,100,3,2,349500,3495,Ciudad Lineal
8272,105,3,2,265000,2524,Pueblo Nuevo
8271,58,2,1,150000,2586,Pueblo Nuevo
8270,73,3,1,146000,2000,Pueblo Nuevo
8269,60,2,1,257000,4283,San Juan Bautista
8268,85,4,1,269500,3171,Quintana
8267,210,4,3,840000,4000,Costillares
8266,80,2,1,183000,2288,Quintana
8265,52,2,1,109000,2096,Ventas
8264,66,2,1,165000,2500,Ventas
8263,75,2,1,270000,3600,Quintana
8262,106,3,2,269000,2538,San Pascual
8261,52,1,1,251000,4827,Quintana
8260,96,3,1,198000,2062,Ventas
8259,80,3,1,209000,2612,Ventas
8258,60,2,1,143000,2383,Ventas
8257,75,3,1,175000,2333,Pueblo Nuevo
8256,80,3,1,199750,2497,Ventas
8255,60,3,1,138000,2300,Ventas
8254,81,2,1,240000,2963,Concepción
8253,58,3,1,198000,3414,Ventas
8252,90,3,2,330000,3667,Pueblo Nuevo
8251,41,1,1,135000,3293,Ventas
8250,117,3,1,397500,3397,Ciudad Lineal
8249,93,4,2,180000,1935,Ventas
8248,90,3,2,225000,2500,Ciudad Lineal
8247,66,3,1,175000,2652,Ventas
8246,50,1,1,88000,1760,Ciudad Lineal
8245,89,3,1,272500,3062,Quintana
8244,76,3,1,210000,2763,Concepción
8243,472,4,6,1495000,3167,Costillares
8242,146,4,2,630000,4315,Ciudad Lineal
8241,142,4,3,570000,4014,San Pascual
8240,100,3,1,350000,3500,Quintana
8239,60,2,1,155000,2583,Ventas
8238,182,5,2,660000,3626,Costillares
8237,80,2,1,252000,3150,Pueblo Nuevo
8236,135,3,2,399900,2962,Quintana
8235,58,2,1,164000,2828,Pueblo Nuevo
8234,52,3,1,126000,2423,Ventas
8233,59,3,1,176000,2983,Ciudad Lineal
8232,94,2,1,114900,1222,Pueblo Nuevo
8231,64,3,1,137000,2141,Ventas
8230,64,2,1,155000,2422,Pueblo Nuevo
8229,80,4,1,295000,3688,Ciudad Lineal
8227,165,4,3,775000,4697,Ciudad Lineal
8226,70,3,1,205000,2929,Pueblo Nuevo
8223,51,1,1,173000,3392,Ventas
8222,86,2,1,339000,3942,San Juan Bautista
8221,95,3,2,250000,2632,Pueblo Nuevo
8220,76,3,1,205000,2697,Ventas
8219,65,2,1,280000,4308,Quintana
8218,74,2,1,380000,5135,San Juan Bautista
8216,81,1,1,215000,2654,Colina
8215,72,2,2,350000,4861,Ventas
8214,110,3,2,495000,4500,San Pascual
8213,140,4,2,635000,4536,San Pascual
8212,293,5,4,995000,3396,Costillares
8211,119,3,2,375000,3151,Pueblo Nuevo
8210,85,3,1,185700,2185,Ciudad Lineal
8209,118,4,2,375000,3178,Ciudad Lineal
8208,82,2,1,190000,2317,Ventas
8207,154,4,2,479000,3110,Colina
8206,208,4,4,395000,1899,San Pascual
8205,69,2,1,320000,4638,Costillares
8204,47,1,1,301700,6419,Costillares
8203,419,2,3,1190000,2840,Concepción
8202,70,2,1,230000,3286,Quintana
8201,55,2,1,210000,3818,Ventas
8200,76,3,1,205000,2697,Ventas
8199,274,4,3,849000,3099,Ciudad Lineal
8198,79,3,1,205000,2595,Ventas
8197,140,3,2,595000,4250,Ciudad Lineal
8196,110,3,1,149000,1355,Pueblo Nuevo
8195,75,3,1,198000,2640,Concepción
8194,86,3,1,245000,2849,Ventas
8193,86,3,1,240000,2791,Ventas
8192,100,3,1,251600,2516,Pueblo Nuevo
8191,80,3,1,175000,2188,Ventas
8190,76,3,1,197000,2592,Costillares
8189,54,3,1,146000,2704,Pueblo Nuevo
8188,151,3,2,650000,4305,Atalaya
8187,80,3,1,180000,2250,Ventas
8186,73,3,1,185000,2534,Pueblo Nuevo
8185,89,2,1,250000,2809,Ventas
8184,122,3,3,240000,1967,San Pascual
8183,60,3,1,155000,2583,Pueblo Nuevo
8182,50,2,1,134000,2680,Ventas
8181,112,4,2,300000,2679,Pueblo Nuevo
8180,170,2,2,660000,3882,Ciudad Lineal
8179,60,2,1,164000,2733,Pueblo Nuevo
8178,70,3,1,198000,2829,Ventas
8177,77,2,2,285000,3701,Quintana
8176,110,3,1,179000,1627,Pueblo Nuevo
8175,105,4,2,399000,3800,Pueblo Nuevo
8174,74,2,1,226000,3054,Ventas
8173,110,3,1,179000,1627,Pueblo Nuevo
8172,128,4,3,750000,5859,Concepción
8171,51,2,1,150000,2941,Quintana
8170,82,2,1,198000,2415,Quintana
8169,160,1,1,440000,2750,San Juan Bautista
8168,59,2,2,234000,3966,San Pascual
8167,63,1,1,260000,4127,Colina
8166,71,3,1,140000,1972,Pueblo Nuevo
8165,70,2,1,215000,3071,San Pascual
8164,53,2,1,125000,2358,Ciudad Lineal
8163,80,4,1,295000,3688,Concepción
8162,85,3,1,177000,2082,Ciudad Lineal
8161,64,3,1,162500,2539,Ciudad Lineal
8160,115,4,2,250000,2174,Pueblo Nuevo
8159,74,1,1,269000,3635,Ciudad Lineal
8158,165,4,3,735000,4455,Costillares
8157,181,5,3,597000,3298,Ciudad Lineal
8156,119,2,2,535000,4496,Ciudad Lineal
8155,254,4,4,1200000,4724,Atalaya
8154,409,5,6,1653930,4044,Ciudad Lineal
8153,166,3,2,1280000,7711,San Juan Bautista
8152,238,4,2,1585000,6660,San Juan Bautista
8151,238,4,2,1585000,6660,San Juan Bautista
8150,136,2,3,449500,3305,Ciudad Lineal
8149,136,2,3,449500,3305,Colina
8148,75,3,1,189000,2520,Pueblo Nuevo
8145,78,2,1,239500,3071,Pueblo Nuevo
8144,95,3,2,275000,2895,Ciudad Lineal
8143,83,1,1,385000,4639,Ciudad Lineal
8142,85,2,1,150000,1765,Ciudad Lineal
8141,171,4,3,495000,2895,Ciudad Lineal
8140,121,2,2,490000,4050,Atalaya
8139,300,4,3,960000,3200,Costillares
8138,65,2,1,200000,3077,Ciudad Lineal
8137,58,2,1,132000,2276,Pueblo Nuevo
8136,60,2,1,135000,2250,Pueblo Nuevo
8135,78,3,1,215000,2756,Quintana
8134,105,3,2,290000,2762,San Pascual
8133,70,2,1,175000,2500,Ventas
8132,130,4,2,600000,4615,San Juan Bautista
8131,77,2,1,229000,2974,Pueblo Nuevo
8130,95,2,2,550000,5789,Costillares
8129,86,4,1,315000,3663,Concepción
8128,58,2,1,248000,4276,Concepción
8127,52,2,1,135000,2596,Ventas
8126,77,2,1,219000,2844,San Pascual
8125,86,2,1,320000,3721,Ventas
8124,196,3,2,995000,5077,San Juan Bautista
8123,158,4,3,690000,4367,Costillares
8122,75,3,1,165000,2200,Pueblo Nuevo
8121,138,4,2,523127,3791,Pueblo Nuevo
8120,135,4,2,425000,3148,Pueblo Nuevo
8119,194,4,4,950000,4897,San Pascual
8118,520,5,5,1890000,3635,San Juan Bautista
8117,450,4,6,1590000,3533,Costillares
8116,147,4,2,370000,2517,Ventas
8115,180,4,3,880248,4890,Atalaya
8114,124,3,2,560000,4516,Costillares
8113,104,3,2,414000,3981,Pueblo Nuevo
8112,194,5,3,864748,4457,Atalaya
8111,158,3,3,725654,4593,Atalaya
8110,64,2,1,260000,4062,Colina
8109,90,2,2,425000,4722,Ciudad Lineal
8108,60,1,1,111900,1865,Ciudad Lineal
8107,80,2,2,199000,2488,Pueblo Nuevo
8106,71,2,2,174000,2451,Pueblo Nuevo
8105,51,1,1,149000,2922,Pueblo Nuevo
8104,60,2,1,133500,2225,Pueblo Nuevo
8103,76,3,1,179000,2355,Ciudad Lineal
8102,66,2,1,259000,3924,Ciudad Lineal
8101,257,5,2,810000,3152,Colina
8100,55,2,1,152000,2764,Ventas
8099,77,2,1,225000,2922,Ventas
8098,123,4,2,330000,2683,Ciudad Lineal
8097,70,2,1,185000,2643,Ciudad Lineal
8096,147,3,2,598000,4068,Costillares
8095,75,2,1,219900,2932,Ventas
8094,68,3,1,128000,1882,Ventas
8093,107,3,1,185000,1729,Pueblo Nuevo
8092,60,3,1,144900,2415,Pueblo Nuevo
8091,170,4,3,680000,4000,Colina
8090,520,5,5,1890000,3635,Ciudad Lineal
8089,95,3,2,245000,2579,Pueblo Nuevo
8088,65,3,1,135000,2077,Ciudad Lineal
8087,75,3,1,189900,2532,Concepción
8086,85,2,2,355000,4176,Quintana
8085,60,3,1,55000,917,Ciudad Lineal
8084,117,3,1,384000,3282,Quintana
8083,107,3,2,337000,3150,Ventas
8082,81,1,1,360000,4444,Ciudad Lineal
8081,50,1,1,180000,3600,Quintana
8080,128,3,2,920000,7188,Colina
8079,40,1,1,137500,3438,Pueblo Nuevo
8078,65,2,1,215000,3308,San Pascual
8077,59,3,1,150000,2542,Quintana
8076,73,2,1,223000,3055,Concepción
8075,136,3,2,1190000,8750,Colina
8074,106,2,2,950000,8962,Colina
8073,128,3,2,1060000,8281,Colina
8072,128,3,2,1120000,8750,Colina
8071,136,3,2,930000,6838,Colina
8070,137,3,2,1260000,9197,Colina
8069,46,3,1,163000,3543,Ventas
8068,78,2,1,117000,1500,Ciudad Lineal
8067,64,3,1,154000,2406,Ciudad Lineal
8066,95,2,2,200000,2105,Pueblo Nuevo
8065,95,2,2,200000,2105,Pueblo Nuevo
8064,64,2,1,130000,2031,Pueblo Nuevo
8063,72,3,1,150000,2083,Quintana
8062,60,2,1,119900,1998,Ciudad Lineal
8061,90,3,2,249500,2772,Ciudad Lineal
8060,43,2,1,108000,2512,Ciudad Lineal
8059,55,2,1,200000,3636,Ventas
8058,37,1,1,130000,3514,Ventas
8057,85,2,2,395000,4647,Costillares
8056,80,3,1,210000,2625,San Pascual
8055,108,4,1,285000,2639,Concepción
8054,450,4,6,1495000,3322,Costillares
8053,472,4,6,1495000,3167,Costillares
8052,50,2,1,140000,2800,Pueblo Nuevo
8051,114,4,2,265000,2325,Ciudad Lineal
8050,86,3,1,149000,1733,Pueblo Nuevo
8049,75,2,1,320000,4267,Pueblo Nuevo
8048,69,3,1,159000,2304,Ventas
8047,106,3,2,349000,3292,Quintana
8046,103,3,2,203000,1971,Ciudad Lineal
8045,73,3,1,143000,1959,Ciudad Lineal
8044,95,3,2,479000,5042,Colina
8043,345,5,4,1375000,3986,Colina
8042,47,1,1,173000,3681,Ventas
8041,65,1,1,300000,4615,Concepción
8040,159,3,2,844617,5312,Costillares
8039,104,3,2,446900,4297,Pueblo Nuevo
8038,101,3,2,590900,5850,Pueblo Nuevo
8037,74,2,2,441900,5972,Pueblo Nuevo
8036,77,2,2,295000,3831,Ventas
8035,70,2,1,215000,3071,Ventas
8034,150,4,3,764000,5093,San Juan Bautista
8033,64,2,1,165000,2578,Pueblo Nuevo
8032,50,2,1,150000,3000,Pueblo Nuevo
8031,72,2,1,199000,2764,Quintana
8030,107,4,2,289000,2701,Ventas
8029,60,1,1,153000,2550,Pueblo Nuevo
8028,65,3,2,198000,3046,Pueblo Nuevo
8027,78,2,1,199000,2551,Concepción
8026,161,4,4,730000,4534,Concepción
8025,70,3,1,199000,2843,Concepción
8024,47,1,1,301700,6419,Costillares
8023,77,2,1,225000,2922,Concepción
8022,138,4,2,523127,3791,Pueblo Nuevo
8021,97,3,2,288000,2969,Quintana
8020,58,3,1,135500,2336,Pueblo Nuevo
8019,118,3,2,299900,2542,Concepción
8017,155,3,2,650000,4194,Costillares
8016,75,2,1,320000,4267,Pueblo Nuevo
8015,64,2,2,337500,5273,Costillares
8014,256,5,3,900000,3516,Costillares
8013,170,3,3,1287900,7576,San Pascual
8012,63,2,2,332009,5270,Costillares
8011,73,3,1,206000,2822,Ciudad Lineal
8010,96,3,2,295000,3073,Ciudad Lineal
8009,92,4,1,285000,3098,Colina
8008,62,1,1,287700,4640,Ventas
8007,54,1,1,207000,3833,Ventas
8006,76,1,1,268000,3526,Ventas
8005,86,3,1,194900,2266,Ventas
8004,319,5,4,1045000,3276,Ciudad Lineal
8003,180,4,3,950000,5278,Ciudad Lineal
8002,71,1,1,209900,2956,Concepción
8001,171,4,3,950000,5556,Ciudad Lineal
8000,81,3,1,185000,2284,Pueblo Nuevo
7999,200,4,3,730000,3650,Atalaya
7998,71,3,1,212000,2986,Pueblo Nuevo
7997,51,2,1,160000,3137,Ventas
7996,53,2,1,160000,3019,Ventas
7995,175,4,2,219000,1251,Ventas
7994,345,5,4,1375000,3986,San Juan Bautista
7993,345,5,4,1375000,3986,Atalaya
7992,60,2,2,130000,2167,Quintana
7991,90,2,2,385000,4278,Concepción
7990,140,4,3,525000,3750,San Pascual
7989,50,1,1,165000,3300,Pueblo Nuevo
7988,104,2,2,838000,8058,Colina
7987,250,5,6,1490000,5960,Ciudad Lineal
7986,65,3,1,145000,2231,Ventas
7985,56,3,1,144000,2571,Pueblo Nuevo
7984,84,4,1,235000,2798,Concepción
7983,203,4,3,825000,4064,Costillares
7982,55,3,1,159000,2891,Ventas
7981,49,2,1,155000,3163,Quintana
7980,70,3,1,189000,2700,Ventas
7979,56,1,1,195000,3482,Pueblo Nuevo
7978,175,4,2,845000,4829,Costillares
7977,313,2,2,350000,1118,Ventas
7976,220,4,4,1200000,5455,Concepción
7975,85,4,1,269500,3171,Quintana
7974,42,1,1,139000,3310,Pueblo Nuevo
7973,294,3,2,700000,2381,San Juan Bautista
7972,62,3,1,171000,2758,Quintana
7971,232,5,3,1150000,4957,Ciudad Lineal
7970,120,3,2,599000,4992,Ciudad Lineal
7969,500,6,4,2400000,4800,Ciudad Lineal
7968,250,3,2,1200000,4800,Ciudad Lineal
7967,115,4,2,345000,3000,Quintana
7966,180,3,2,620000,3444,Concepción
7965,60,2,1,189000,3150,Ventas
7964,56,1,1,149900,2677,Concepción
7963,70,2,1,199900,2856,Concepción
7962,102,4,2,225500,2211,Pueblo Nuevo
7961,99,3,1,299900,3029,Pueblo Nuevo
7960,150,3,2,525000,3500,Concepción
7959,61,2,1,280000,4590,Quintana
7958,52,2,1,126000,2423,Ventas
7957,63,2,2,333000,5286,Costillares
7956,66,1,1,275000,4167,Ciudad Lineal
7955,243,6,2,675000,2778,Quintana
7954,95,2,2,379900,3999,Pueblo Nuevo
7952,80,3,1,181000,2262,Ciudad Lineal
7951,50,2,1,138000,2760,Pueblo Nuevo
7950,97,3,1,239000,2464,Pueblo Nuevo
7949,75,4,1,199000,2653,Pueblo Nuevo
7947,201,2,2,795000,3955,Concepción
7946,133,3,2,280000,2105,Pueblo Nuevo
7945,96,3,2,439000,4573,Colina
7944,140,4,2,650000,4643,Ciudad Lineal
7943,110,2,2,690000,6273,Ciudad Lineal
7942,292,4,3,1300000,4452,Ciudad Lineal
7941,72,2,2,229560,3188,Pueblo Nuevo
7940,65,2,1,315000,4846,Costillares
7939,141,4,2,358000,2539,Ciudad Lineal
7938,134,4,2,450000,3358,Concepción
7937,49,1,1,118000,2408,Quintana
7936,50,1,1,157000,3140,Ciudad Lineal
7935,77,2,1,179000,2325,Pueblo Nuevo
7934,94,2,1,299000,3181,Pueblo Nuevo
7933,61,1,1,299000,4902,Ciudad Lineal
7932,171,4,2,429000,2509,Ventas
7931,107,3,2,337000,3150,Ventas
7930,89,2,2,230000,2584,Ventas
7929,98,2,2,271000,2765,Ventas
7928,450,5,4,1700000,3778,Ciudad Lineal
7927,76,3,1,205000,2697,Ventas
7926,82,3,1,264000,3220,Ciudad Lineal
7925,46,1,1,301700,6559,Costillares
7924,43,1,1,137000,3186,Ciudad Lineal
7923,104,3,2,295000,2837,Pueblo Nuevo
7922,57,3,1,165000,2895,Quintana
7921,91,3,2,244000,2681,Ciudad Lineal
7920,200,4,3,750000,3750,San Pascual
7919,50,2,1,180000,3600,Ciudad Lineal
7918,52,2,1,117000,2250,Ciudad Lineal
7917,67,2,1,130000,1940,Ciudad Lineal
7916,100,3,2,295000,2950,Ciudad Lineal
7915,87,3,1,198500,2282,Ventas
7914,45,1,1,145000,3222,Ciudad Lineal
7913,65,2,1,319000,4908,San Juan Bautista
7912,134,4,2,470000,3507,Ciudad Lineal
7911,270,5,3,929000,3441,Ciudad Lineal
7910,49,2,1,180000,3673,Ciudad Lineal
7909,100,2,2,400000,4000,Ciudad Lineal
7908,52,1,1,173000,3327,Ventas
7907,153,3,2,659000,4307,San Juan Bautista
7906,362,5,4,1150000,3177,Ciudad Lineal
7905,111,4,2,470000,4234,Ciudad Lineal
7904,53,1,1,245000,4623,Ciudad Lineal
7903,59,2,1,220000,3729,San Pascual
7902,143,3,2,850000,5944,San Juan Bautista
7901,75,2,1,259000,3453,Pueblo Nuevo
7900,58,3,1,140000,2414,Pueblo Nuevo
7899,94,2,1,199000,2117,Ventas
7898,65,2,1,189000,2908,Pueblo Nuevo
7897,145,3,2,520000,3586,San Juan Bautista
